training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.7678145,-7.7182255,0.7718225,0.091679305,6.277462,0.995992,-6.2523026,1.0,0.9990444,0.12402344,0.0054872297,-9.879774,-9.884897,-4.6387224,4.642188,0.12701428,4.1474977e-06,0.01076464,-0.012937955,0.3418983,1.7615448,-7.7526197,0.775262,0.100277975,6.125416,0.9862828,-6.0413933,1.0,0.9985962,0.052734375,0.0063726697,-9.710827,-9.7159605,-4.459848,10.710478,0.2769882,4.411697e-06,0.08159327116012573,407.9663679599762,5000
1.7564332,-7.680808,0.76808083,0.082325034,6.094894,0.9883525,-6.0239043,1.0,0.99903774,0.14550781,0.0053127725,-9.854177,-9.859531,-4.3769345,12.5175905,0.21002555,5.9721683e-06,0.0139407525,-0.009572377,0.34586072,1.763089,-7.712103,0.7712103,0.09014867,6.0903234,0.9918786,-6.0408626,1.0,0.99887943,0.07421875,0.005789615,-9.683868,-9.689024,-4.4095306,32.435074,0.24000399,3.4607236e-08,0.0046355617046356205,431.1441824436188,10000
1.7464812,-7.70349,0.770349,0.0879954,5.837986,0.9761321,-5.6986465,1.0,0.9990759,0.16992188,0.005054255,-9.878082,-9.883796,-4.0344915,30.637814,0.3644768,7.4969666e-06,0.020337034,-0.011930374,0.31863075,1.7565248,-7.7353277,0.77353275,0.09595489,6.012664,0.9829921,-5.9104023,1.0,0.998683,0.08496094,0.0060012885,-9.730242,-9.7356415,-4.205633,19.912321,0.29931897,1.8743757e-06,0.004646190214157104,454.3751389980316,15000
1.7444451,-7.6911807,0.7691181,0.08491804,5.818507,0.9753271,-5.6749487,1.0,0.99907875,0.20703125,0.0047402997,-10.334264,-10.340608,-3.8445866,36.27187,0.3846968,6.171473e-06,0.020490894,-0.017569127,0.37410283,1.7598968,-7.777954,0.77779543,0.10661152,6.1088924,0.98210126,-5.999552,1.0,0.99855804,0.087890625,0.0062108305,-9.916127,-9.921625,-4.2913146,12.915052,0.3118893,2.6404114e-06,0.0046359872341156004,477.5550808906555,20000
1.7510176,-7.712638,0.77126384,0.090282485,5.817409,0.9797538,-5.69963,1.0,0.99905205,0.19140625,0.0048749624,-10.276825,-10.283083,-3.8762727,26.175465,0.32160842,1.8242805e-06,0.01766964,-0.024067963,0.36452442,1.7711989,-7.781103,0.7781104,0.10739878,5.9685674,0.9930885,-5.9273167,1.0,0.99861336,0.08496094,0.0059094336,-10.031991,-10.037587,-4.3060226,9.255143,0.18528436,9.936305e-09,0.004642728090286255,500.7687268257141,25000
1.750181,-7.6709247,0.76709247,0.079854175,5.887317,0.9830885,-5.787755,1.0,0.9990778,0.19628906,0.0049103186,-10.265016,-10.27126,-3.8775542,38.74176,0.3482042,2.650624e-06,0.026479729,-0.017300963,0.32181808,1.7676067,-7.725728,0.7725728,0.093554914,6.1993065,0.99503386,-6.1685205,1.0,0.99893475,0.09472656,0.0057955896,-10.017092,-10.022426,-4.562096,4.5828977,0.12024974,3.8671573e-08,0.004647723865509033,524.0073518753052,30000
1.7445457,-7.6735725,0.7673572,0.080516025,5.6985903,0.97718847,-5.5685973,1.0,0.9990549,0.23925781,0.0045715515,-10.84573,-10.852832,-3.5802786,52.748363,0.39208123,3.9385036e-06,0.019565778,-0.026352573,0.43664038,1.7647283,-7.7262383,0.77262384,0.09368251,6.290626,0.9921044,-6.240959,1.0,0.99878216,0.10058594,0.005818474,-10.176237,-10.181839,-4.445855,6.406379,0.1504381,6.5130956e-07,0.004646432304382324,547.2395188808441,35000
1.736729,-7.664072,0.76640725,0.07814101,5.6935496,0.9703218,-5.524576,1.0,0.9990778,0.22460938,0.004591224,-10.782796,-10.789809,-3.6092057,90.08996,0.5374717,1.13737005e-05,0.020269796,-0.0151439635,0.36530715,1.7643931,-7.711527,0.7711526,0.09000457,6.712302,0.9932404,-6.666931,1.0,0.9988394,0.10546875,0.006020872,-10.17874,-10.184157,-4.637586,11.9544735,0.20516352,3.7182126e-09,0.0046488913059234615,570.4839811325073,40000
1.7377858,-7.6531315,0.76531315,0.07540582,5.896455,0.97247267,-5.734142,1.0,0.99908733,0.23535156,0.00468895,-10.752725,-10.759659,-3.6594772,53.07593,0.5308679,4.9910855e-06,0.019673046,-0.017237088,0.37110695,1.7711177,-7.72442,0.77244204,0.09322805,6.4917455,0.99867564,-6.483149,1.0,0.9988861,0.109375,0.0058127064,-10.307915,-10.313542,-4.5509224,14.393407,0.13309139,1.7221205e-07,0.0046420942306518555,593.694459438324,45000
1.7383411,-7.6533623,0.7653363,0.07546353,5.8366337,0.9730049,-5.679074,1.0,0.999074,0.2578125,0.0046067145,-10.867817,-10.874958,-3.5612826,54.3729,0.49142107,2.4460812e-06,0.0245126,-0.029170122,0.44359547,1.770432,-7.7325783,0.77325785,0.09526761,6.75484,0.9971742,-6.735753,1.0,0.99886227,0.103515625,0.005874425,-10.550859,-10.556723,-4.5521383,11.745122,0.13476264,3.6393666e-10,0.004638920736312866,616.8890700340271,50000
