training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.001953125,0.008188102,-7.7705364,-7.7709193,-7.3786907,0.07435342,0.0015350573,1.176912e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.001953125,0.00822551,-7.6051865,-7.605529,-7.255147,0.04977989,0.0016288157,5.7797394e-07,0.17477469935417175,873.8735115528107,5000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99839497,0.0029296875,0.027490946,-19.092047,-19.092432,-18.69563,3360.6902,2.0876255,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.9990072,0.0009765625,0.025178293,-25.007458,-25.007875,-24.58073,0.12970608,0.0008362323,4.4337e-41,0.010000191926956177,923.8744776248932,10000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0048828125,0.0087310355,-8.320353,-8.320846,-7.816182,0.5961665,0.002610532,7.1358746e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.001953125,0.0087374225,-8.21833,-8.218768,-7.7707396,0.36485258,0.0018027035,6.0071867e-09,0.010041187524795532,974.0804212093353,15000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0078125,0.008888867,-9.015711,-9.01644,-8.2684765,0.35033754,0.002102586,2.7395487e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.00390625,0.008914055,-8.905176,-8.905797,-8.27049,0.49937925,0.0020298008,7.9028375e-09,0.0100144296169281,1024.1525750160217,20000
nan,nan,nan,nan,nan,nan,nan,1.0,0.9990177,0.0048828125,0.01841851,-19.074312,-19.075134,-18.231007,0.42122757,0.0015166432,7.8704196e-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.9990101,0.0009765625,0.018001437,-17.892395,-17.89311,-17.157972,9.3579035,0.0054672537,7.238041e-31,0.010024973106384278,1074.2774472236633,25000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.013671875,0.0074157673,-7.5864162,-7.587366,-6.6145415,0.21599185,0.0030356622,4.3205804e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0126953125,0.0074618175,-7.5498457,-7.5507193,-6.656926,0.45855,0.0030766856,7.799296e-07,0.010048213815689088,1124.5185225009918,30000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0029296875,0.11518195,-118.50066,-118.50174,-117.39546,0.41931093,0.002546573,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0029296875,0.10885734,-111.948616,-111.94958,-110.97242,0.4307111,0.0017554953,0.0,0.010000963926315307,1174.5233483314514,35000
nan,nan,nan,nan,nan,nan,nan,1.0,0.9990225,0.0107421875,0.008418146,-8.875892,-8.87706,-7.68068,16.21238,0.012851639,4.4376435e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0087890625,0.008572731,-8.713741,-8.71484,-7.5893207,9.292131,0.010118803,2.1330946e-08,0.010024374628067016,1224.6452271938324,40000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902153,0.013671875,0.008376626,-8.6466875,-8.647876,-7.431069,7.570852,0.0102377515,1.8457053e-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.005859375,0.00829686,-8.69083,-8.691946,-7.549751,1.0718095,0.004323842,2.1242801e-08,0.010024592685699463,1274.7681965827942,45000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.005859375,0.040852726,-42.794823,-42.796215,-41.373196,1.30805,0.002679069,2.0622e-41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.00390625,0.044452243,-46.350746,-46.352005,-45.061844,0.15485878,0.0015610345,0.0,0.010046487808227538,1325.000641822815,50000
