training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.835324,-8.353241,0.83532417,0.25043333,7.5249205,0.99999994,-7.5249205,1.0,0.99902344,0.13183594,0.006541212,-8.41506,-8.417728,-5.6866784,2.3780496,0.052890666,1.6132422e-05,0.095505245,-0.074542016,1.8847033,1.8393636,-8.393637,0.8393637,0.26053232,7.5432863,0.9999999,-7.5432863,1.0,0.99902344,0.032226562,0.0070330035,-8.3892765,-8.391946,-5.65916,1.7425753,0.05699977,5.6566873e-06,0.19752386627197266,987.6193442344666,5000
1.8392034,-8.392035,0.8392035,0.26013163,7.6261816,0.9999999,-7.6261816,1.0,0.99902344,0.14355469,0.006521062,-8.398664,-8.401265,-5.738764,5.664305,0.089458495,1.5127993e-05,0.19163306,-0.24230789,3.5785275,1.8447402,-8.447403,0.8447404,0.27397394,7.445829,0.9999998,-7.445829,1.0,0.99902344,0.040039062,0.0070671784,-8.054153,-8.056582,-5.5692635,2.9353194,0.06454836,2.3872528e-05,0.01775032048225403,1076.370953798294,10000
1.8420548,-8.420548,0.84205484,0.26726007,7.4777493,0.99999994,-7.4777493,1.0,0.99902344,0.140625,0.0064423885,-8.400278,-8.403098,-5.5151114,3.667216,0.076502934,1.5293082e-05,0.06866503,-0.37858492,5.677055,1.8393047,-8.393047,0.83930475,0.26038477,7.8253136,0.9999999,-7.8253136,1.0,0.99902344,0.049804688,0.0069654933,-8.373032,-8.3755,-5.848261,5.034344,0.062790774,3.175021e-06,0.01782092981338501,1165.475609779358,15000
1.841002,-8.410022,0.8410021,0.26462832,7.507484,0.99999994,-7.507484,1.0,0.99902344,0.14160156,0.0064308103,-8.482256,-8.485101,-5.5727854,5.0211377,0.06876458,2.098686e-05,0.4027454,-0.66016954,8.7748375,1.841103,-8.41103,0.841103,0.26488042,7.619064,0.99999994,-7.619064,1.0,0.99902344,0.049804688,0.007153352,-8.325084,-8.327583,-5.7680354,2.618337,0.057759278,9.802191e-06,0.017816592836380006,1254.5585808753967,20000
1.8313069,-8.31307,0.83130705,0.24039066,7.5322,0.9999999,-7.5322,1.0,0.99902344,0.15917969,0.0063444297,-8.610628,-8.6137085,-5.4584155,4.7175965,0.10429895,1.2822967e-05,0.21846712,-0.16813171,5.1021953,1.8322423,-8.322424,0.83224237,0.24272892,7.669768,0.99999994,-7.669768,1.0,0.99902344,0.053710938,0.0071928874,-8.538552,-8.541359,-5.666909,3.8276474,0.07162155,1.307789e-06,0.01776675820350647,1343.3923783302307,25000
1.8226755,-8.226756,0.8226756,0.21881202,13.81551,0.99999994,-13.81551,1.0,0.99902344,0.16992188,0.08763024,-92.28268,-92.285706,-89.18938,6.416806,0.10679163,0.0,0.116213575,-0.049987715,3.810049,1.8259591,-8.259592,0.82595915,0.22702079,13.81551,0.99999994,-13.81551,1.0,0.99902344,0.051757812,0.08860753,-92.41354,-92.41605,-89.83655,2.9581177,0.05839415,0.0,0.01776809115409851,1432.232840538025,30000
1.8214445,-8.214446,0.82144463,0.21573442,7.570614,0.99999994,-7.570614,1.0,0.99902344,0.18554688,0.0062799975,-8.760169,-8.763462,-5.3929358,4.522558,0.11113921,1.41845685e-05,0.43299258,-0.31902897,6.783322,1.8212887,-8.212889,0.8212888,0.21534505,7.8552456,0.9999999,-7.8552456,1.0,0.99902344,0.044921875,0.007190327,-8.679244,-8.682068,-5.7895107,3.7750711,0.07202569,5.305537e-07,0.017823294019699096,1521.349317073822,35000
1.8198204,-8.198206,0.8198205,0.21167433,7.6067567,0.9999998,-7.6067567,1.0,0.99902344,0.16113281,0.0063561685,-8.773562,-8.776778,-5.482795,5.1142445,0.09749577,1.3702383e-05,0.14765087,-0.077569894,3.9295628,1.8249105,-8.249106,0.82491064,0.2243995,7.7996426,0.9999999,-7.7996426,1.0,0.99902344,0.057617188,0.0073197614,-8.627485,-8.630518,-5.52485,3.6739385,0.1015574,3.641636e-07,0.017782083177566528,1610.2597405910492,40000
1.8396473,-8.396474,0.8396474,0.26124144,7.539028,0.9999999,-7.539028,1.0,0.99902344,0.17382812,0.0062676906,-8.725696,-8.728994,-5.350859,5.247458,0.11426248,1.1835116e-05,0.13864125,-0.17876953,5.0771294,1.8374107,-8.374106,0.8374107,0.2556496,7.855049,0.99999994,-7.855049,1.0,0.99902344,0.056640625,0.0071611744,-8.591558,-8.594389,-5.696539,4.64755,0.095591426,1.9694338e-07,0.017817793464660645,1699.3487141132355,45000
1.829607,-8.296072,0.8296072,0.23614088,7.5684524,0.9999999,-7.5684524,1.0,0.99902344,0.18847656,0.0062001375,-8.84693,-8.850382,-5.314782,9.914325,0.12258968,1.7170231e-06,0.081652,-0.30090323,6.4111214,1.8302354,-8.302355,0.8302355,0.23771158,7.9808865,0.9999999,-7.9808865,1.0,0.99902344,0.056640625,0.0069927187,-8.687093,-8.689902,-5.8124905,2.279804,0.055255357,1.2860112e-07,0.017807432699203492,1788.385883808136,50000
