training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0,0.009311585,-9.409655,-9.411214,-7.81483,0.25774235,0.0031902036,4.667863e-18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.001953125,0.009166451,-9.74936,-9.7508745,-8.2008505,0.19456284,0.0019365093,9.303384e-28,0.2092709068775177,1046.3545470237732,5000
nan,nan,nan,nan,nan,nan,nan,1.0,0.9990244,0.0029296875,0.00729655,-7.754483,-7.7557907,-6.417118,9.823457,0.00930876,1.4363432e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.00390625,0.0073124734,-7.8465395,-7.8478475,-6.508168,0.04967661,0.0021969506,9.705335e-07,0.019199011516571045,1142.3496165275574,10000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0029296875,0.1255724,-129.0169,-129.01784,-128.07175,1.7189305,0.0019670583,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,0.12132095,-124.68571,-124.68663,-123.74627,0.09475733,0.0010648284,0.0,0.019231531810760497,1238.50728225708,15000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.00390625,0.008109055,-8.335647,-8.336679,-7.279701,0.7344245,0.0022823075,1.3725471e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.00390625,0.008305469,-8.630831,-8.632013,-7.420561,2.2301753,0.0032971944,1.6877513e-12,0.01917435402870178,1334.379060268402,20000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0029296875,0.007828354,-8.185101,-8.1863,-6.957449,0.10105721,0.0026558915,6.566682e-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.00390625,0.007929043,-8.278967,-8.280183,-7.0348873,0.12415795,0.002251474,2.946909e-08,0.019217120933532714,1430.464677810669,25000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,1.5566709,-1594.8655,-1594.8663,-1594.031,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,1.4822134,-1518.7714,-1518.7723,-1517.7864,0.0,0.0,0.0,0.019176222705841066,1526.3458065986633,30000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0048828125,0.007691707,-8.337242,-8.338725,-6.821168,0.33636332,0.0030459932,9.008098e-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0087890625,0.007832306,-8.417492,-8.419026,-6.8462334,0.80900264,0.0036088654,8.735605e-09,0.019236215019226073,1622.5268943309784,35000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.009765625,0.007523936,-8.431532,-8.433168,-6.7576985,94.92682,0.05035942,5.1484412e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0078125,0.007633337,-8.415113,-8.416764,-6.7269654,1.7448678,0.004250859,5.392349e-10,0.019229474925994874,1718.6742808818817,40000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0107421875,0.0072009685,-7.9366937,-7.9382405,-6.354333,12.63304,0.009917087,6.098703e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.009765625,0.007275834,-8.076319,-8.077906,-6.4527264,293.31616,0.1692167,1.8890928e-08,0.019162512350082397,1814.486853837967,45000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0048828125,0.21552463,-222.12827,-222.13013,-220.20358,1.2674888,0.0021702196,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,0.21296254,-219.57712,-219.57909,-217.54425,0.12062274,0.0016565695,0.0,0.019221647882461546,1910.595104932785,50000
