training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.7724111,-7.747365,0.7747365,0.09896432,5.777112,0.9976745,-5.7636786,1.0,0.9990301,0.12207031,0.0054318076,-10.358984,-10.364621,-4.591419,4.229975,0.11570208,1.2933624e-05,0.03811041,-0.03369409,0.65783316,1.7792554,-7.8072186,0.7807219,0.1139276,5.8478656,0.9985335,-5.8392906,1.0,0.99887943,0.046875,0.00593788,-9.9834385,-9.988554,-4.7486687,7.075236,0.09353042,1.4099205e-06,0.10280002975463867,514.0001621246338,5000
1.7550269,-7.722891,0.77228916,0.09284579,5.5650234,0.9827378,-5.46896,1.0,0.99904156,0.13769531,0.005203978,-10.358034,-10.364118,-4.135729,16.755035,0.3010912,1.99035e-06,0.0300066,-0.022370614,0.5273633,1.7723119,-7.742057,0.7742057,0.09763716,5.720026,0.9981063,-5.709195,1.0,0.9988146,0.0703125,0.0059084552,-10.152977,-10.158619,-4.3796873,22.104746,0.17149791,3.842384e-06,0.006784293317794799,547.9216363430023,10000
1.7538464,-7.66407,0.766407,0.0781406,5.4556,0.9874394,-5.387075,1.0,0.9990473,0.14355469,0.005081794,-10.33531,-10.341356,-4.1501675,17.50935,0.22211462,1.9444837e-05,0.022423672,-0.023813505,0.45817354,1.768004,-7.759633,0.7759633,0.10203117,5.5422754,0.99204063,-5.498163,1.0,0.9986534,0.06738281,0.0060093566,-10.121702,-10.127411,-4.2824965,9.420005,0.17335221,3.4752927e-06,0.006799187612533569,581.9175806045532,15000
1.7444134,-7.7081537,0.7708154,0.08916138,5.3436007,0.97359806,-5.2025204,1.0,0.99904156,0.16210938,0.0049637975,-10.554972,-10.561379,-4.0007615,33.55909,0.34704965,6.7057367e-06,0.044962674,-0.026168328,0.56587934,1.7628438,-7.7592134,0.77592134,0.1019263,5.6611004,0.98692256,-5.5870686,1.0,0.9987192,0.08496094,0.005944819,-10.2750635,-10.280878,-4.326248,7.5422783,0.19781867,1.2429316e-06,0.006797741603851318,615.90629529953,20000
1.752626,-7.716533,0.7716533,0.09125624,5.443746,0.98097265,-5.340167,1.0,0.9990587,0.19042969,0.0048453948,-10.742591,-10.749285,-3.8951032,21.39684,0.3308495,5.1172237e-06,0.038021624,-0.044474613,0.6081134,1.7668073,-7.7765374,0.7776538,0.10625736,5.66975,0.98915344,-5.608254,1.0,0.9986677,0.087890625,0.005879193,-10.407072,-10.4130335,-4.309819,5.44317,0.18477494,9.315819e-08,0.006783732891082764,649.8249657154083,25000
1.7442728,-7.6629496,0.76629496,0.07786036,5.100199,0.9779779,-4.9878826,1.0,0.999032,0.2109375,0.0046745157,-11.151865,-11.159186,-3.6617064,15.530143,0.3636209,7.100836e-06,0.031708352,-0.056129236,0.51586735,1.7723817,-7.7831206,0.778312,0.107903115,5.8085885,0.99406964,-5.7741423,1.0,0.9987221,0.08886719,0.005987481,-10.503263,-10.5092745,-4.354828,28.86819,0.20336396,4.2320573e-07,0.006793278741836548,683.7913661003113,30000
1.7489944,-7.6869307,0.7686931,0.08385561,5.1345987,0.9803012,-5.0334544,1.0,0.99906826,0.20214844,0.004702786,-11.1177025,-11.124986,-3.6660058,20.384495,0.35106507,3.2094767e-06,0.050345957,-0.030162292,0.53231275,1.7664263,-7.762122,0.7762123,0.1026535,5.8410935,0.9902141,-5.783934,1.0,0.9986143,0.09082031,0.006038282,-10.786611,-10.792956,-4.2949853,9.259331,0.19015175,3.5267414e-07,0.006792303800582886,717.7528924942017,35000
1.7430642,-7.6421523,0.76421523,0.07266104,5.441576,0.97884893,-5.326482,1.0,0.99906063,0.21875,0.004786072,-11.28015,-11.287456,-3.8067372,27.060503,0.35557997,3.7947714e-07,0.025226027,-0.0293605,0.48891827,1.76916,-7.7160835,0.7716084,0.09114392,5.974766,0.9975516,-5.960138,1.0,0.9988127,0.09082031,0.005875447,-10.785022,-10.791221,-4.443388,11.607272,0.14829001,2.1338312e-08,0.006786675930023194,751.6862785816193,40000
1.7439789,-7.617747,0.7617747,0.066559725,5.216288,0.98220414,-5.123461,1.0,0.9990673,0.24609375,0.0045153536,-11.567991,-11.575886,-3.4921718,90.71302,0.37521988,7.707862e-06,0.06690744,-0.028612675,0.48148248,1.7721546,-7.7592745,0.7759274,0.10194157,5.962809,0.99622715,-5.9403133,1.0,0.99873066,0.08886719,0.005915823,-11.029701,-11.036181,-4.401331,23.52883,0.16015804,1.5374667e-07,0.006796138906478882,785.6669793128967,45000
1.7399683,-7.6264634,0.7626464,0.06873884,5.223373,0.9773219,-5.1049175,1.0,0.9990816,0.24804688,0.004479984,-11.870055,-11.878266,-3.4693809,85.96153,0.5184532,1.0922419e-05,0.04192624,-0.098356254,0.6177073,1.7684045,-7.7488813,0.77488816,0.09934326,6.1692047,0.9935164,-6.1292067,1.0,0.99868584,0.08300781,0.0060063642,-11.339103,-11.345896,-4.3900557,17.670233,0.20756958,3.3186563e-08,0.006795265960693359,819.6433155536652,50000
