training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.7695246,-7.719715,0.7719715,0.09205169,5.7449923,0.9975531,-5.730936,1.0,0.9990158,0.15039062,0.0051649157,-9.929767,-9.935366,-4.201893,6.353987,0.16207069,1.3189824e-05,0.018858057,-0.022756964,0.6544684,1.7771492,-7.774562,0.77745616,0.105763495,5.8098946,0.9996931,-5.808112,1.0,0.9989481,0.046875,0.006294407,-9.929574,-9.935,-4.37807,2.466354,0.12838864,6.1806436e-06,0.11390567321777344,569.5283789634705,5000
1.7605739,-7.639501,0.7639501,0.07199825,5.677834,0.99662375,-5.658665,1.0,0.99902534,0.16113281,0.0050537307,-10.047497,-10.053239,-4.17346,5.656844,0.18428414,2.0678322e-05,0.016585963,-0.022048138,0.44552258,1.7726529,-7.7421246,0.7742125,0.09765418,5.874839,0.9984403,-5.865677,1.0,0.99894714,0.049804688,0.0062206173,-9.9027405,-9.908004,-4.517623,2.9284866,0.117161155,3.648954e-07,0.008921369075775147,614.1352303028107,10000
1.7537829,-7.6189594,0.76189595,0.06686288,5.5272202,0.9918869,-5.4823785,1.0,0.99901676,0.18457031,0.0048904996,-10.155273,-10.161344,-3.9452443,10.579574,0.2224333,1.9525653e-05,0.032263458,-0.022975702,0.40088922,1.7616956,-7.7175655,0.77175653,0.091514304,5.7663813,0.98993915,-5.7083673,1.0,0.9981365,0.0625,0.007046975,-10.197267,-10.203175,-4.1529517,5.373217,0.23597805,7.0948414e-07,0.008976625299453735,659.0183637142181,15000
1.7588756,-7.6143312,0.7614332,0.065705866,5.632511,0.9974425,-5.618107,1.0,0.9990339,0.17578125,0.005122365,-10.650944,-10.657349,-4.0996227,6.7131763,0.19228053,1.2320936e-05,0.024732338,-0.012170445,0.38220376,1.768465,-7.6893706,0.76893705,0.08446554,6.0940413,0.99952805,-6.0911665,1.0,0.99851036,0.07128906,0.0067872494,-10.7297535,-10.736059,-4.2797246,6.7603545,0.17123637,2.9589992e-06,0.00894731149673462,703.7549266815186,20000
1.7537011,-7.605009,0.7605009,0.06337519,5.540488,0.9932002,-5.5028143,1.0,0.99903774,0.171875,0.004914734,-10.367014,-10.37327,-3.96661,12.188404,0.2277928,3.8874323e-06,0.019874811,-0.018209323,0.40225875,1.7671902,-7.689524,0.7689525,0.08450401,5.844024,0.9982377,-5.8337264,1.0,0.99878216,0.06542969,0.006325684,-10.129375,-10.13514,-4.230582,9.149606,0.18645966,3.6488981e-07,0.008932601881027222,748.4179420471191,25000
1.7552279,-7.5937157,0.7593715,0.06055183,5.352883,0.9958564,-5.3307037,1.0,0.99902534,0.18945312,0.004884885,-10.4440155,-10.45038,-3.9314182,12.917694,0.20876724,2.04291e-06,0.019550174,-0.02147492,0.3919977,1.7692194,-7.6935134,0.76935136,0.0855013,5.958536,0.99986804,-5.957751,1.0,0.99890995,0.05859375,0.0064614774,-10.46059,-10.466829,-4.0776334,3.9266582,0.15039526,1.1252782e-06,0.008932222938537598,793.0790634155273,30000
1.7543631,-7.595157,0.7595157,0.060912266,5.4481597,0.99484736,-5.420088,1.0,0.9990368,0.20410156,0.0048015798,-10.555782,-10.562326,-3.8613558,7.7062507,0.21582994,9.631751e-06,0.029810097,-0.025164623,0.441244,1.7628837,-7.692751,0.76927507,0.08531073,5.9463687,0.99360853,-5.9083633,1.0,0.9984188,0.0546875,0.0069367355,-10.340466,-10.346669,-3.9948387,5.125743,0.24499738,2.2251749e-07,0.008971743869781494,837.9377887248993,35000
1.7524688,-7.5675783,0.7567578,0.054017432,5.22812,0.99571097,-5.205697,1.0,0.9990444,0.21875,0.0045964997,-11.011509,-11.018693,-3.6613936,7.2030125,0.22791445,6.83782e-06,0.021757282,-0.017759843,0.37246397,1.7668233,-7.6803503,0.76803505,0.08221063,6.201674,0.99878824,-6.19416,1.0,0.99875927,0.068359375,0.006271231,-10.538818,-10.544944,-4.271833,8.438343,0.14144698,3.223807e-07,0.008941876602172851,882.647177696228,40000
1.7525554,-7.5753517,0.7575351,0.055960786,5.3835278,0.9950202,-5.3567195,1.0,0.9990473,0.22949219,0.0045817643,-10.922498,-10.929627,-3.6287165,12.141262,0.22812434,1.5099627e-05,0.031881534,-0.023068238,0.45742884,1.7690111,-7.697825,0.76978254,0.08657921,6.252689,0.9992286,-6.2478666,1.0,0.998765,0.07714844,0.0063376883,-10.627361,-10.63371,-4.1332827,6.432534,0.1600604,3.6521223e-07,0.008945120429992676,927.3727858066559,45000
1.7475066,-7.58058,0.7580581,0.057268016,5.5165505,0.9894486,-5.458344,1.0,0.99905396,0.22753906,0.004585324,-10.974331,-10.981565,-3.5721374,10.018953,0.2973198,2.2498334e-05,0.05911494,-0.022830592,0.52792746,1.7653077,-7.6788845,0.7678884,0.08184409,6.4480157,0.99741924,-6.4313755,1.0,0.9986839,0.07324219,0.0065506715,-10.612205,-10.618258,-4.41855,11.645483,0.1961937,3.3070469e-09,0.008962962102890014,972.1876027584076,50000
