training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,0.030276332,-29.914467,-29.91428,-30.10673,0.3615824,0.0008316629,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.001953125,0.02912226,-29.585667,-29.585587,-29.667706,0.033237405,0.00015545441,0.0,0.19330185260772706,966.5093021392822,5000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,0.017539645,-18.27074,-18.271507,-17.485853,0.040306456,0.0007290557,5.27e-43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,0.01676419,-17.244606,-17.245174,-16.66583,0.019802757,0.0006736839,4e-44,0.01910087766647339,1062.0136969089508,10000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,0.26444498,-270.8719,-270.8725,-270.26398,0.031547327,0.001010772,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,0.2588281,-264.9939,-264.99442,-264.49216,0.11602753,0.0010067809,0.0,0.019105503368377685,1157.5412201881409,15000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99899864,0.0009765625,0.26212677,-268.01968,-268.0203,-267.38406,3.510098e+19,1.7139151e+16,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.9458971,0.0009765625,2.452323,-112.27644,-112.27691,-111.79821,inf,inf,0.0,0.019036483240127564,1252.7236428260803,20000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.001953125,0.50880104,-521.4374,-521.4382,-520.58997,0.032356184,0.0008780117,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,0.5005028,-512.7378,-512.7385,-512.0559,0.055423282,0.00080125267,0.0,0.019097039890289307,1348.2088487148285,25000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,0.9033631,-925.59393,-925.5949,-924.59875,0.21038394,0.0013894679,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0009765625,0.8772533,-898.75415,-898.7549,-897.9596,0.10092036,0.00074931927,0.0,0.019061288070678712,1443.5152957439423,30000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.00390625,0.0077261613,-8.04052,-8.041713,-6.82015,0.18989472,0.0026245792,1.4579182e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.9990196,0.0048828125,0.007847885,-8.006891,-8.007893,-6.9825573,2.6666362,0.0042722533,9.009276e-09,0.019122252655029297,1539.1265652179718,35000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0029296875,0.035704687,-37.20692,-37.208,-36.10048,0.13864182,0.0013105967,3e-45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.001953125,0.029418577,-30.70309,-30.704067,-29.702393,0.5550429,0.0012949533,8.168216e-37,0.019112199687957764,1634.6875698566437,40000
nan,nan,nan,nan,nan,nan,nan,1.0,0.9990244,0.017578125,0.007175726,-7.913783,-7.9152493,-6.41354,3.0891702,0.0057815625,3.0985137e-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0126953125,0.007295209,-7.741157,-7.74234,-6.530864,0.27841866,0.0026638396,8.0443095e-07,0.019088275146484375,1730.128952741623,45000
nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.00390625,0.03771715,-39.326294,-39.32744,-38.157814,1.5940442,0.00251797,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.99902344,0.0029296875,0.03336669,-34.800766,-34.801853,-33.69251,0.107601926,0.0014781472,0.0,0.019104049491882324,1825.6492068767548,50000
