training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
1.7844929,-7.8666,0.78666,0.128773,5.8955936,0.99783283,-5.8828177,1.0,0.99903774,0.11328125,0.0057399273,-10.3432665,-10.348682,-4.8029857,5.413462,0.085428864,3.1425694e-07,0.011390505,-0.0150351785,0.27932343,1.7827477,-7.8982353,0.7898235,0.1366817,5.7842855,0.9929243,-5.7433586,1.0,0.99886894,0.0390625,0.006146174,-10.004689,-10.009737,-4.83971,13.570809,0.12169027,2.7004154e-07,0.12114082360267639,605.7041323184967,5000
1.7687023,-7.807273,0.78072727,0.11394125,5.5643272,0.98797506,-5.4974174,1.0,0.9990463,0.15429688,0.0052204914,-11.025045,-11.031542,-4.3787174,12.919006,0.19951437,4.6209634e-06,0.0085769035,-0.0092177745,0.20328856,1.7540183,-7.8413167,0.7841317,0.12245214,5.737734,0.96988654,-5.564952,1.0,0.9985342,0.061523438,0.0065598087,-10.263659,-10.269321,-4.4703093,84.743095,0.5888587,1.3379413e-11,0.009306648015975952,652.2373847961426,10000
1.7605269,-7.772213,0.7772213,0.105176225,5.4190445,0.98330563,-5.328578,1.0,0.9990339,0.16210938,0.005111862,-10.9008465,-10.907414,-4.182768,12.180045,0.24639335,1.2667268e-05,0.012611368,-0.008948297,0.1875005,1.748343,-7.825041,0.78250414,0.11838328,5.6549716,0.96583885,-5.461792,1.0,0.9987755,0.07910156,0.0061954744,-10.429529,-10.435404,-4.4193015,976.42206,3.1203916,1.1067036e-06,0.009326291751861572,698.8688552379608,15000
1.7587891,-7.7662735,0.7766273,0.10369128,5.4514503,0.98216176,-5.354207,1.0,0.9990511,0.16113281,0.0051946584,-10.624933,-10.631224,-4.1900434,92.88375,0.31320035,8.2538e-06,0.04333093,-0.019220967,0.24092545,1.7642876,-7.799735,0.77997357,0.11205686,5.586916,0.984314,-5.4992805,1.0,0.9987469,0.07324219,0.0059524546,-10.467825,-10.47382,-4.334861,85.22976,0.48322177,3.3290219e-06,0.009329022455215455,745.5139789581299,20000
1.7546499,-7.744137,0.7744137,0.09815711,5.3919554,0.9802362,-5.2853904,1.0,0.9990597,0.16601562,0.005026889,-10.767368,-10.773974,-4.0098276,48.72433,0.31115946,2.9025475e-06,0.039746158,-0.023945764,0.27178818,1.7500572,-7.78014,0.77801394,0.107157946,5.5827217,0.97204334,-5.426648,1.0,0.998477,0.07519531,0.006431548,-10.563199,-10.569333,-4.2885323,365.43005,1.1526945,7.33137e-08,0.00932963252067566,792.1621537208557,25000
1.7533677,-7.7590513,0.77590513,0.10188577,5.38122,0.9774625,-5.259941,1.0,0.99905205,0.16796875,0.0049723727,-10.877213,-10.883985,-3.947513,13.257801,0.30012402,1.7335076e-06,0.026860124,-0.029154548,0.2648058,1.7531109,-7.792763,0.7792763,0.1103138,5.7600403,0.9738346,-5.6093273,1.0,0.9986925,0.09472656,0.006317689,-10.263401,-10.2692,-4.3315907,220.86983,0.94141465,3.567951e-08,0.009325407552719116,838.7892088890076,30000
1.753684,-7.713932,0.7713932,0.0906059,5.4054384,0.9822909,-5.309714,1.0,0.9990206,0.18652344,0.005048501,-10.751337,-10.757895,-4.0416584,28.538607,0.2700714,6.0594516e-06,0.012234407,-0.011776207,0.21195441,1.7595396,-7.7839146,0.7783914,0.10810156,5.6314836,0.98114824,-5.525321,1.0,0.9985275,0.08300781,0.00602856,-10.5805855,-10.586801,-4.222312,409.2049,0.8550849,1.3111628e-07,0.009331679105758666,885.4476161003113,35000
1.7469958,-7.7398615,0.7739861,0.09708827,5.4674106,0.9730097,-5.3198447,1.0,0.9990349,0.17089844,0.005002679,-10.870738,-10.877465,-3.9885674,25.571684,0.32727438,9.592819e-06,0.01563644,-0.015499632,0.2568339,1.7440964,-7.780027,0.77800274,0.10712969,5.647394,0.96609366,-5.4559126,1.0,0.9984789,0.08203125,0.006377591,-10.577263,-10.583524,-4.1736593,99.428955,0.87068224,3.1426714e-07,0.00933321475982666,932.1137006282806,40000
1.75932,-7.7411222,0.7741122,0.097403616,5.5737753,0.98520774,-5.491328,1.0,0.99905396,0.18261719,0.0049728286,-10.837573,-10.844242,-4.015242,8.263943,0.20321736,2.0404112e-05,0.016968671,-0.01848236,0.24578135,1.7564372,-7.799362,0.77993625,0.11196357,5.7646728,0.9765009,-5.629209,1.0,0.998559,0.07714844,0.006205605,-10.629679,-10.635866,-4.2995167,223.03775,0.96385586,2.7748248e-08,0.009341448307037354,978.8209540843964,45000
1.7492995,-7.7227373,0.7722737,0.09280726,5.4399633,0.97702575,-5.3149853,1.0,0.9990616,0.17675781,0.004941537,-11.076754,-11.083701,-3.9695754,42.772564,0.34673962,8.100196e-06,0.049348682,-0.031344656,0.31044465,1.7553698,-7.765696,0.77656966,0.10354702,5.6421523,0.9788001,-5.52254,1.0,0.99859047,0.0859375,0.0061185723,-10.759278,-10.765536,-4.357732,79.56828,0.4618227,5.0901203e-09,0.009343870162963867,1025.5403153896332,50000
