training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
3.048271,-20.483458,2.0483458,0.11292852,6.969686,0.99992514,-6.9691653,1.0,0.99902344,0.0546875,0.006053409,-9.949977,-9.954567,-5.253358,1.210322,0.018913282,7.515475e-07,0.014555465,-0.011749409,0.46805152,3.051223,-20.512234,2.0512233,0.115669005,7.0988307,0.9999998,-7.0988307,1.0,0.9990244,0.041015625,0.006155585,-10.042888,-10.047513,-5.3103495,1.3030196,0.012312039,1.0976871e-06,0.10802522826194763,540.12615442276,5000
3.0356853,-20.368889,2.036889,0.10201714,6.737174,0.99879616,-6.7290645,1.0,0.99902725,0.1015625,0.005650766,-10.131203,-10.136431,-4.7830915,15.642393,0.051533528,1.3115753e-07,0.015749793,-0.01003401,0.41470873,3.0375109,-20.3756,2.03756,0.10265634,6.6911745,0.99995095,-6.6908474,1.0,0.9990158,0.078125,0.0057397443,-10.054792,-10.06007,-4.656595,7.032473,0.04160025,2.8126929e-06,0.002350770378112793,551.8800122737885,10000
3.022486,-20.259567,2.0259569,0.091605626,6.405086,0.99652904,-6.3828554,1.0,0.99903107,0.1484375,0.0051838737,-10.328933,-10.3348465,-4.279208,6.061298,0.08786853,7.729873e-06,0.011742029,-0.01019949,0.38497826,3.030366,-20.319572,2.0319574,0.097320445,6.675441,0.99840844,-6.6648173,1.0,0.99901867,0.11328125,0.005424376,-10.302927,-10.30865,-4.448497,9.262828,0.060042776,3.872402e-06,0.002375533390045166,563.7576854228973,15000
3.024496,-20.274887,2.0274887,0.09306459,6.5770044,0.9970075,-6.557324,1.0,0.9990406,0.18554688,0.0050397348,-10.592024,-10.598302,-4.169714,11.995317,0.109358184,4.074895e-06,0.009833135,-0.011137482,0.38804212,3.0288136,-20.293114,2.0293112,0.09480042,6.6966877,0.9995024,-6.6933565,1.0,0.99901485,0.115234375,0.005406106,-10.434225,-10.44015,-4.3739095,55.495724,0.11900342,7.489163e-06,0.0023658926010131837,575.5871541500092,20000
3.0204513,-20.222752,2.0222752,0.08809929,6.2997766,0.99817616,-6.2882876,1.0,0.99903107,0.18554688,0.0049824277,-10.727407,-10.733908,-4.0782275,9.251104,0.09460181,2.0650543e-06,0.010449613,-0.011694397,0.3730343,3.022438,-20.233974,2.0233974,0.08916821,6.6144686,0.99904066,-6.608124,1.0,0.9990034,0.15429688,0.0053159483,-10.563101,-10.569184,-4.3393984,2.9007597,0.057093527,2.2265078e-07,0.002377746629714966,587.4758930206299,25000
3.021621,-20.247404,2.0247402,0.09044709,6.203323,0.9968808,-6.1839743,1.0,0.9990282,0.22167969,0.0048617683,-10.696846,-10.703486,-3.9034574,11.364125,0.1330754,4.398499e-07,0.014518047,-0.015665669,0.41762954,3.0232735,-20.25079,2.0250788,0.09076959,6.8168116,0.99819463,-6.8045053,1.0,0.9989939,0.18066406,0.00532676,-10.532278,-10.538451,-4.2177105,51.69966,0.14251177,2.4077906e-06,0.0023662049293518067,599.3069233894348,30000
3.0164847,-20.193893,2.0193896,0.085351065,6.2440186,0.9970951,-6.2258816,1.0,0.9990444,0.22753906,0.004786846,-10.871703,-10.878595,-3.8210163,28.711231,0.1962195,3.0117715e-06,0.011980308,-0.012002152,0.38532618,3.0216646,-20.22396,2.022396,0.08821442,6.782098,0.9992686,-6.7771378,1.0,0.99901485,0.15234375,0.0053783003,-10.67457,-10.680705,-4.3982334,25.3663,0.106934786,2.6335596e-07,0.002377501153945923,611.1944346427917,35000
3.0122478,-20.15785,2.015785,0.08191825,6.3301177,0.99646276,-6.3077273,1.0,0.99903107,0.26367188,0.0047502173,-10.863065,-10.86998,-3.7887263,12.940207,0.15964004,1.2295012e-06,0.012346536,-0.016839596,0.37596315,3.0214736,-20.22874,2.0228744,0.0886699,6.832468,0.9985993,-6.8228984,1.0,0.9990196,0.15722656,0.005462571,-10.779286,-10.7855425,-4.3790717,94.52653,0.19559196,1.6067008e-06,0.0023599294185638426,622.994087934494,40000
3.0105066,-20.173134,2.0173135,0.0833738,6.5279074,0.99319303,-6.4834733,1.0,0.9990473,0.26757812,0.004667999,-11.123138,-11.130423,-3.6715815,27.26486,0.27005988,1.8904743e-07,0.0124053145,-0.015416341,0.37584448,3.0212982,-20.221615,2.0221615,0.08799094,6.5762243,0.9991367,-6.5705476,1.0,0.9990158,0.18554688,0.005413522,-10.935329,-10.941748,-4.36831,43.198727,0.12522362,1.836489e-06,0.0023667486667633057,634.8278379440308,45000
3.0130363,-20.156593,2.0156593,0.081798546,6.363768,0.99737686,-6.347076,1.0,0.99903965,0.27929688,0.0045262286,-11.069576,-11.07688,-3.5970225,17.285069,0.19815469,2.0666898e-06,0.012387864,-0.022091484,0.36572087,3.019129,-20.217642,2.0217643,0.08761269,6.8604736,0.99736476,-6.842396,1.0,0.9990034,0.17773438,0.00532223,-10.918741,-10.925268,-4.241308,111.546585,0.23263803,2.1363562e-06,0.0023578577518463136,646.6171324253082,50000
