training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/binary_accuracy,training/critic/categorical_accuracy,training/critic/contrastive_loss,training/critic/logits,training/critic/logits_neg,training/critic/logits_pos,training/critic/v_max,training/critic/v_mean,training/critic/v_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/binary_accuracy,validation/critic/categorical_accuracy,validation/critic/contrastive_loss,validation/critic/logits,validation/critic/logits_neg,validation/critic/logits_pos,validation/critic/v_max,validation/critic/v_mean,validation/critic/v_min,time/epoch_time,time/total_time,step
3.3808227,-7.9604597,2.3881378,0.15223783,6.3558474,0.99268484,-6.309355,1.0,0.9990692,0.42285156,0.004521907,-11.40193,-11.409612,-3.5421772,24.294626,0.31471956,4.8734794e-09,0.023213845,-0.01600764,0.79636866,3.3789325,-7.98127,2.394381,0.15744056,6.3212156,0.9845513,-6.223562,1.0,0.99884224,0.26757812,0.0053239795,-11.144262,-11.151706,-3.5289311,172.56946,0.71329194,5.1404566e-08,0.11617202625274659,580.860143661499,5000
3.2945192,-7.838188,2.3514566,0.12167001,5.512664,0.94306254,-5.1987877,1.0,0.9992008,0.52441406,0.003430004,-12.211618,-12.221474,-2.1303453,62.048916,1.3468218,2.6550984e-07,0.02148499,-0.021713676,0.7324979,3.3228402,-7.8859863,2.365796,0.1336196,5.988017,0.95704406,-5.730797,1.0,0.99840355,0.29492188,0.0054168478,-12.028921,-12.038036,-2.7039905,144.04486,1.3227307,3.9269796e-07,0.009307784605026246,627.3990728855133,10000
3.2828796,-7.8242493,2.3472748,0.11818516,4.9445906,0.9356048,-4.6261835,1.0,0.99925995,0.6152344,0.0028264918,-13.039148,-13.050437,-1.4905471,90.937355,1.9039524,3.8374455e-07,0.034959804,-0.037145253,0.87194115,3.3210077,-7.863096,2.3589287,0.1278969,6.5121746,0.9620791,-6.2652283,1.0,0.99845505,0.2998047,0.005560476,-12.54281,-12.552385,-2.7483718,596.25757,2.6269193,2.3702476e-09,0.009311992597579956,673.9590425491333,15000
3.240131,-7.79493,2.338479,0.110855535,4.50828,0.9016518,-4.0648994,1.0,0.99928474,0.65527344,0.0025105719,-13.62365,-13.635966,-1.0244994,101.7622,2.5881612,1.344375e-07,0.032306384,-0.026776588,0.79125094,3.3105247,-7.8611164,2.358335,0.12740214,6.8488684,0.95218974,-6.521423,1.0,0.9985199,0.30859375,0.005603087,-13.353483,-13.363894,-2.703527,715.8896,3.189792,1.394252e-10,0.009309785127639771,720.5079736709595,20000
3.2339888,-7.77989,2.333967,0.1070955,4.619667,0.90002173,-4.1578016,1.0,0.99933624,0.67578125,0.0023120642,-14.021044,-14.033873,-0.89763814,174.7544,2.8971643,2.8230778e-09,0.06535771,-0.05604945,1.1079029,3.3189917,-7.8337655,2.3501296,0.12056431,7.1554823,0.9688621,-6.9326763,1.0,0.99851036,0.30371094,0.00578971,-13.900526,-13.911019,-3.1671214,2329.7476,4.394331,9.401132e-10,0.009305613136291503,767.0360457897186,25000
3.2132897,-7.752755,2.3258266,0.1003117,4.3925157,0.8874632,-3.898197,1.0,0.9993801,0.74121094,0.0020394265,-14.494296,-14.507994,-0.48135704,133.09076,3.4488418,1.14113035e-07,0.023098625,-0.02829431,0.586108,3.3111687,-7.8125196,2.3437557,0.11525281,7.282016,0.9674128,-7.044717,1.0,0.9985571,0.31347656,0.0058913976,-13.943554,-13.954092,-3.162354,5543.273,7.9338036,5.8192813e-12,0.009303819608688355,813.555150270462,30000
3.1601822,-7.753608,2.3260825,0.10052504,4.0660467,0.8340998,-3.3914897,1.0,0.99939156,0.74609375,0.0019652424,-14.811235,-14.825406,-0.31577995,180.79527,3.8895636,3.1317676e-08,0.043422785,-0.042268068,0.91280675,3.3170686,-7.8158293,2.344749,0.11608035,8.002906,0.9723196,-7.781383,1.0,0.9986725,0.3125,0.005930515,-14.450602,-14.461099,-3.7120898,561.4831,3.3391209,6.897521e-11,0.009315105581283569,860.130687713623,35000
3.185213,-7.7320786,2.3196237,0.095142595,4.4013824,0.86558926,-3.8097901,1.0,0.9994354,0.76953125,0.0018305226,-15.005531,-15.02007,-0.13165012,200.27228,4.570948,1.1690267e-08,0.03915834,-0.042831473,0.775071,3.3183327,-7.8179626,2.345389,0.11661358,7.800162,0.97294366,-7.589119,1.0,0.99862385,0.2919922,0.0063211233,-14.804985,-14.815774,-3.7671776,1096.8988,4.5957155,3.2780317e-10,0.00930314016342163,906.6463947296143,40000
3.1871405,-7.753693,2.326108,0.10054621,4.1456623,0.8610324,-3.5695505,1.0,0.99942017,0.765625,0.0017470738,-15.243828,-15.258674,-0.057067476,186.87183,4.058904,7.8379614e-08,0.034291375,-0.026400344,0.64852166,3.3155208,-7.8200493,2.346015,0.11713526,8.02643,0.96950567,-7.7816706,1.0,0.9985571,0.3173828,0.006138519,-15.085885,-15.097111,-3.601649,548.0293,4.02071,5.8811234e-11,0.009319914293289185,953.2459721565247,45000
3.153152,-7.7387733,2.3216324,0.09681636,3.8692608,0.8315195,-3.2173667,1.0,0.99937344,0.7753906,0.0017171735,-15.51013,-15.525311,0.020611318,118.23584,4.1620736,1.230327e-06,0.049079545,-0.049808875,0.78117555,3.3273811,-7.8351088,2.350533,0.12090024,8.377428,0.976848,-8.183475,1.0,0.9987345,0.2919922,0.0061105667,-15.214912,-15.2257185,-4.1593814,2796.2463,4.1568956,2.871259e-11,0.009316734886169433,999.8296530246735,50000
3.1273339,-7.7154784,2.3146434,0.09099255,3.9660249,0.81269056,-3.223152,1.0,0.9994192,0.79589844,0.0016730246,-15.652432,-15.667817,0.08534156,392.25134,5.373147,6.733343e-08,0.05211777,-0.031036627,0.6740904,3.3207006,-7.8164635,2.3449392,0.116238914,8.3394985,0.97576153,-8.1373625,1.0,0.99855137,0.31054688,0.0065181726,-15.51601,-15.527346,-3.9195495,2013.1744,6.8314624,1.365571e-12,0.00930617070198059,1046.3605151176453,55000
3.1660862,-7.724511,2.3173532,0.09325069,4.0608034,0.84873307,-3.446539,1.0,0.99946594,0.81347656,0.0015603286,-15.556175,-15.571677,0.30292183,148.54584,5.4869914,1.7013157e-07,0.045698438,-0.02825659,0.6922098,3.3124385,-7.7994843,2.3398457,0.11199412,8.29977,0.97259295,-8.072299,1.0,0.9985676,0.26660156,0.0065527717,-15.310627,-15.3216505,-4.032632,1939.5613,5.2460103,1.2292783e-10,0.009301785612106324,1092.8694500923157,60000
3.09408,-7.7101126,2.313034,0.0896512,3.8126307,0.78104603,-2.9778407,1.0,0.999465,0.7949219,0.0015981852,-15.721605,-15.737277,0.3117035,424.18005,5.730282,1.9564347e-07,0.058020785,-0.06493317,0.96299404,3.323216,-7.80651,2.3419533,0.113750435,8.517324,0.9812628,-8.357735,1.0,0.9985781,0.29296875,0.0064633554,-15.704777,-15.716147,-4.072578,1064.887,6.082123,5.649947e-10,0.009316583395004272,1139.4523730278015,65000
3.1351266,-7.7138515,2.3141556,0.09058586,3.8808453,0.820971,-3.186062,1.0,0.99948597,0.8144531,0.0015073742,-16.089392,-16.105309,0.1935356,225.56615,4.6989875,1.9636892e-07,0.031812306,-0.033641875,0.6968548,3.3242881,-7.8228707,2.3468614,0.117840566,8.510142,0.9774268,-8.318043,1.0,0.99868107,0.3017578,0.006413318,-15.771043,-15.782294,-4.260343,1426.4331,4.9455137,1.5726562e-12,0.009315387630462647,1186.029317855835,70000
3.090187,-7.7076516,2.3122957,0.089035906,3.7166495,0.77789134,-2.89115,1.0,0.9994993,0.82128906,0.0014582186,-15.924803,-15.940711,0.34853736,289.76624,5.68271,2.0271153e-07,0.0934683,-0.06467839,0.9871718,3.318235,-7.808151,2.3424454,0.11416073,8.538631,0.97578967,-8.331909,1.0,0.99864674,0.28125,0.0066507766,-15.7768955,-15.787846,-4.576033,2469.548,7.1268225,7.765733e-11,0.009314125299453736,1232.5999536514282,75000
3.0925593,-7.7152557,2.3145769,0.090936914,3.7052803,0.77798253,-2.882644,1.0,0.9994917,0.8203125,0.0014642766,-15.926315,-15.9423895,0.5166178,283.90567,6.0158596,3.009645e-07,0.023450168,-0.025194293,0.62053514,3.3243504,-7.82372,2.347116,0.118052885,8.570396,0.9772345,-8.375288,1.0,0.9986677,0.30273438,0.0066246917,-15.796114,-15.80717,-4.4872866,1230.8795,4.4625998,2.071052e-10,0.009320280647277832,1279.201364517212,80000
3.07428,-7.716481,2.3149445,0.09124332,3.5389073,0.7593356,-2.6872187,1.0,0.9994869,0.8388672,0.0013848634,-16.12545,-16.141712,0.5100529,790.24896,6.737192,6.3149184e-07,0.026923824,-0.02655837,0.62806934,3.3223948,-7.810925,2.3432775,0.1148542,8.977917,0.9791174,-8.790436,1.0,0.99869347,0.29882812,0.0067332913,-15.903821,-15.9147835,-4.6888657,1274.272,4.8424697,6.9222948e-12,0.009314819574356079,1325.7754685878754,85000
3.118568,-7.6888466,2.306654,0.08433452,4.000022,0.8119139,-3.2476742,1.0,0.9994774,0.82714844,0.0014721209,-16.2016,-16.217815,0.3865416,206.40115,5.5954022,1.4055533e-08,0.06551005,-0.045817472,0.9023513,3.31824,-7.8062935,2.3418882,0.113696344,8.432289,0.9763518,-8.232882,1.0,0.9986496,0.30078125,0.0065603424,-16.02061,-16.032112,-4.254427,15584.8955,15.5661545,7.067797e-12,0.009317568731307983,1372.3633193969727,90000
3.0625012,-7.70597,2.311791,0.088615336,3.589005,0.75071025,-2.6943035,1.0,0.9995117,0.8388672,0.0013652369,-16.184624,-16.201086,0.65790546,407.3142,6.6641006,7.886819e-08,0.14765784,-0.10697745,1.3361933,3.322794,-7.802923,2.340877,0.11285387,8.98533,0.981917,-8.822849,1.0,0.9987488,0.2939453,0.0067384257,-16.023407,-16.03437,-4.80682,768.26996,5.313714,6.4006352e-12,0.009326659631729127,1418.9966297149658,95000
3.1035047,-7.7109537,2.3132863,0.08986142,3.818529,0.79021835,-3.0174723,1.0,0.9994974,0.8183594,0.0013797322,-16.207468,-16.22381,0.50986946,790.3989,6.9470415,1.6838247e-09,0.040039606,-0.042340152,0.7293403,3.3208575,-7.792526,2.3377578,0.11025439,9.067093,0.98309964,-8.9138565,1.0,0.99862957,0.30371094,0.006844152,-16.111622,-16.122686,-4.7922416,1438.4121,4.6939616,1.2952786e-12,0.009315216875076294,1465.5727219581604,100000
3.1025205,-7.693273,2.307982,0.0854413,3.5649867,0.79453844,-2.8325195,1.0,0.9994993,0.8339844,0.0013725156,-16.25026,-16.26664,0.5050576,348.73886,6.309614,5.0739253e-08,0.047150306,-0.035549644,0.7011116,3.3280642,-7.8345423,2.3503628,0.1207585,8.942827,0.9777014,-8.743416,1.0,0.9987211,0.28027344,0.0066573527,-16.07903,-16.090014,-4.8424835,1586.686,5.2421207,1.068826e-11,0.09563933725357056,1943.7694160938263,105000
3.0855594,-7.704341,2.3113024,0.088208154,3.5518475,0.77425706,-2.7500436,1.0,0.9995432,0.85253906,0.001285175,-16.38655,-16.40313,0.57266974,1140.2985,7.129072,2.0919706e-06,0.04592768,-0.0823171,0.89985996,3.3225808,-7.801161,2.3403482,0.112413205,8.91887,0.98223245,-8.760405,1.0,0.998662,0.27246094,0.0069103623,-16.211237,-16.222355,-4.8395624,585.17004,4.5371833,1.7047896e-11,0.009322292184829712,1990.3808875083923,110000
3.069551,-7.706061,2.3118184,0.08863826,3.4113429,0.7577326,-2.5848866,1.0,0.9995136,0.8486328,0.0013337007,-16.461784,-16.478539,0.67993695,253.77873,6.460989,1.0315774e-09,0.0515866,-0.08230829,0.871609,3.3256428,-7.825439,2.347632,0.11848274,8.596121,0.97801083,-8.407101,1.0,0.99866295,0.28808594,0.0068988022,-16.203747,-16.214893,-4.8003206,790.76086,5.2839375,1.329194e-11,0.009310590267181397,2036.933848142624,115000
3.069827,-7.6789417,2.3036826,0.08185841,3.5346167,0.76614463,-2.7080283,1.0,0.9995041,0.84472656,0.0013147875,-16.364155,-16.380796,0.65826225,4545.7305,8.500539,5.0519468e-08,0.05692341,-0.040553883,0.7649903,3.3343809,-7.830576,2.349173,0.11976695,8.8061075,0.98520774,-8.675846,1.0,0.9987364,0.28515625,0.006953381,-16.248648,-16.2596,-5.0459127,721.4476,4.472927,2.1969152e-11,0.009298535585403443,2083.4265360832214,120000
